cat,a_cat,a_value,a_label,a_segment,a_next_segment,a_s_order,a_next_order,a_direction,a_azimuth,a_length,a_stright,a_sinusoid,a_elev_min,a_elev_max,a_s_drop,a_gradient,a_out_direction,a_out_azimuth,a_out_length,a_out_drop,a_out_gradient,a_tangent_dir,a_tangent_azimuth,a_next_direction,a_next_azimuth,a_area,a_lat,a_lon,b_cat,b_value,b_label,area
100,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,109,4,Low Vegetation,1921435.275615
101,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,99,4,Low Vegetation,5600.008354
102,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,111,1,Deciduous forest,5600.102478
103,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,112,2,Coniferous forest,11200.299078
104,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,113,1,Deciduous forest,5600.102478
105,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,100,4,Low Vegetation,1904452.043305
106,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,101,1,Deciduous forest,16800.025062
107,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,93,4,Low Vegetation,50401.863516
108,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,107,2,Coniferous forest,22400.598155
109,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,86,1,Deciduous forest,67200.759108
110,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,108,4,Low Vegetation,5600.102478
111,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,118,5,Wetland,5600.1966
112,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,110,4,Low Vegetation,5600.102478
113,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,119,4,Low Vegetation,5600.1966
114,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,122,5,Wetland,11200.581443
115,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,105,1,Deciduous forest,39201.752683
116,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,114,1,Deciduous forest,11200.3932
117,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,115,2,Coniferous forest,5600.1966
118,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,125,6,Water,22401.257005
119,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,117,5,Wetland,11200.3932
120,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,120,1,Deciduous forest,11200.3932
121,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,91,4,Low Vegetation,67202.265072
122,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,121,7,Impervious,5600.290721
123,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,131,5,Wetland,5600.384841
124,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,132,4,Low Vegetation,16801.248642
125,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,123,1,Deciduous forest,5600.290721
126,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,138,5,Wetland,11200.769682
127,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,126,2,Coniferous forest,11200.581443
128,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,116,5,Wetland,28001.171243
129,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,129,5,Wetland,5600.384841
130,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,143,7,Impervious,11200.95792
131,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,130,7,Impervious,11200.769682
132,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,133,2,Coniferous forest,16801.248642
133,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,124,2,Coniferous forest,56004.977826
134,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,134,4,Low Vegetation,33602.779638
135,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,145,4,Low Vegetation,5600.47896
136,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,136,2,Coniferous forest,5600.384841
137,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,135,2,Coniferous forest,16801.342761
138,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,137,1,Deciduous forest,5600.384841
139,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,147,1,Deciduous forest,5600.47896
140,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,150,6,Water,11200.95792
141,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,139,5,Wetland,5600.384841
142,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,141,5,Wetland,22402.198192
143,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,128,4,Low Vegetation,16801.342761
144,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,142,4,Low Vegetation,5600.47896
145,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,144,1,Deciduous forest,28002.677152
146,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,146,1,Deciduous forest,5600.47896
147,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,156,1,Deciduous forest,33604.003161
148,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,148,1,Deciduous forest,5600.47896
149,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,149,5,Wetland,5600.47896
150,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,158,2,Coniferous forest,89611.428016
151,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,140,6,Water,39203.164482
152,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,127,2,Coniferous forest,240824.924598
153,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,151,4,Low Vegetation,5600.47896
154,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,153,4,Low Vegetation,5600.573077
155,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,162,4,Low Vegetation,5600.667194
156,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,154,7,Impervious,5600.573077
157,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,157,6,Water,403302.150444
158,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,159,6,Water,5600.573077
159,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,160,1,Deciduous forest,5600.573077
160,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,161,4,Low Vegetation,5600.667194
161,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,163,4,Low Vegetation,11201.334388
162,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,164,7,Impervious,11201.428502
163,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,165,1,Deciduous forest,5600.667194
164,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,166,4,Low Vegetation,5600.667194
165,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,181,6,Water,5600.761309
166,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,152,2,Coniferous forest,56007.424846
167,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,169,7,Impervious,5600.761309
168,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,170,2,Coniferous forest,67211.017966
169,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,184,4,Low Vegetation,5600.855423
170,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,171,4,Low Vegetation,16802.37804
171,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,172,5,Wetland,16802.283926
172,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,155,2,Coniferous forest,22402.668774
173,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,187,1,Deciduous forest,5600.855423
174,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,168,6,Water,78410.940662
175,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,173,5,Wetland,11201.522617
176,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,174,5,Wetland,22403.327576
177,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,176,2,Coniferous forest,5600.761309
178,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,178,4,Low Vegetation,5600.761309
179,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,179,1,Deciduous forest,5600.761309
180,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,192,1,Deciduous forest,5600.855423
181,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,193,2,Coniferous forest,5600.855423
182,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,180,4,Low Vegetation,16802.472154
183,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,182,4,Low Vegetation,5600.855423
184,1,1,,1,3,1,6,193.725,13.7252,32438.7,20366.3,1.59276,332,309,23,0.00070903,227.291,47.2906,1390.07,1,0.000719386,-57.2958,-57.2958,183.814,223541155.877529,223541155.877529,-86.5579166666667,49.4120833333333,183,7,Impervious,5600.855423
